platform_id,video_id,watch_count,total_time_watched,price_per_watch
37,550,593374,35602440,0.33
90,184,221734,5543350,0.4
162,1391,1497,59880,0.47
27,611,374750,4122250,0.31
52,560,754439,12071024,0.21
130,158,963749,43368705,0.26
66,1862,614967,25213647,0.41
158,327,1499,56962,0.37
86,426,794116,12705856,0.22
159,660,1507,81378,0.33
3,421,777931,22559999,0.42
149,30,322149,3865788,0.19
15,20,864975,19029450,0.12
86,214,922478,52581246,0.3
161,85,1502,75100,0.27
161,77,1494,80676,0.32
114,1151,915876,14654016,0.48
158,1592,1502,16522,0.37
84,910,274794,9617790,0.39
67,1419,622897,34882232,0.42
42,1872,720490,43229400,0.12
95,1666,393217,16515114,0.21
159,858,1512,12096,0.14
64,1547,369834,6657012,0.47
161,883,1501,18012,0.1
161,1792,1504,82720,0.36
96,1643,601226,6012260,0.48
9,615,599572,4796576,0.21
159,156,1507,27126,0.38
5,1832,545298,14723046,0.45
63,300,26360,316320,0.18
82,131,997509,57855522,0.34
95,1130,689352,15165744,0.39
129,1657,872280,8722800,0.47
158,1899,1498,79394,0.31
96,639,773904,25538832,0.26
125,1910,232602,9769284,0.4
2,914,253081,9110916,0.26
23,345,331897,16262953,0.17
2,1049,589236,19444788,0.16
55,1498,510000,26010000,0.11
162,1108,1499,10493,0.35
160,1753,1992,45816,0.4
146,837,105367,1159037,0.17
162,262,1499,26982,0.39
29,375,140376,4632408,0.25
159,58,1509,57342,0.44
104,388,544905,4359240,0.13
133,1105,391816,15672640,0.22
102,289,510691,13788657,0.22
0,1695,629856,15116544,0.48
159,1039,1507,40689,0.36
159,548,1517,43993,0.23
139,249,188378,8100254,0.19
110,105,858577,16312963,0.47
160,1618,2005,22055,0.21
137,160,699894,13997880,0.24
72,1947,524295,14155965,0.18
160,559,2002,52052,0.12
64,1313,28454,1308884,0.38
158,1837,1498,22470,0.47
146,537,498896,13969088,0.49
7,701,334078,6347482,0.23
126,53,260775,5997825,0.49
117,1417,73990,3847480,0.41
16,1537,12579,377370,0.26
160,143,2001,16008,0.45
51,1576,699302,19580456,0.36
142,89,386576,8891248,0.49
79,609,270896,3250752,0.24
116,575,149837,3745925,0.42
72,1057,655669,37373133,0.4
11,1966,42949,1202572,0.43
154,343,459293,24801822,0.14
162,1264,1501,42028,0.48
29,281,590859,8862885,0.1
50,1625,930551,47458101,0.3
61,965,972509,49597959,0.35
58,1881,243080,3160040,0.1
77,724,336107,9410996,0.25
11,362,575949,25341756,0.2
5,1471,57244,1087636,0.31
142,381,580917,16846593,0.42
98,1774,520425,14571900,0.29
40,1811,956322,40165524,0.29
128,1189,384631,20385443,0.11
160,1723,1998,45954,0.37
159,501,1507,51238,0.42
161,1709,1501,16511,0.27
129,330,177235,1417880,0.34
17,1756,952407,41905908,0.27
162,1240,1498,52430,0.43
162,963,1496,35904,0.39
83,688,850560,22965120,0.38
21,1379,691929,35288379,0.2
159,1475,1511,46841,0.26
152,427,618258,15456450,0.12
161,798,1499,43471,0.15
50,903,442598,17703920,0.34
36,811,943815,23595375,0.28
139,55,254783,9172188,0.47
115,1518,363141,10167948,0.23
154,367,868077,38195388,0.47
52,1203,903374,35231586,0.43
136,1587,452479,11311975,0.39
11,1288,175004,6475148,0.19
132,1837,142658,2139870,0.47
158,768,1503,31563,0.36
9,375,574493,18958269,0.22
162,642,1499,41972,0.25
32,912,365602,13892876,0.16
132,1935,836920,20086080,0.3
159,1003,1505,34615,0.15
5,1356,150331,3758275,0.4
132,701,411877,7825663,0.2
162,1852,1499,37475,0.37
158,976,1497,46407,0.13
77,1153,53552,1606560,0.48
62,1825,685167,21240177,0.42
156,1627,81356,2196612,0.46
75,1726,104685,2931180,0.19
160,619,1998,15984,0.2
63,886,988895,27689060,0.12
148,1621,860724,18935928,0.48
109,562,409298,7367364,0.41
162,300,1499,17988,0.26
142,79,282201,7619427,0.23
36,689,489784,27427904,0.11
162,794,1502,49566,0.22
127,363,295645,3252095,0.34
160,548,2002,58058,0.28
85,953,215541,4095279,0.43
0,771,754787,31701054,0.38
162,259,1498,85386,0.31
161,322,1505,19565,0.25
99,1531,785321,34554124,0.4
112,1517,764159,24453088,0.31
153,1689,995916,29877480,0.17
161,124,1499,31479,0.43
160,1654,2001,46023,0.38
119,1370,923604,24937308,0.48
84,27,625099,3125495,0.48
162,260,1498,70406,0.36
161,146,1500,67500,0.47
25,170,766049,25279617,0.15
106,704,547484,16424520,0.44
160,144,2004,82164,0.21
161,1057,1504,85728,0.15
21,1114,753009,12801153,0.25
160,1536,1998,55944,0.33
160,1830,2004,16032,0.34
141,1142,275101,11829343,0.17
127,1181,353625,8487000,0.15
160,241,2001,80040,0.27
159,1183,1510,87580,0.33
33,761,389999,6629983,0.14
156,1250,310965,6841230,0.44
128,1599,428238,21840138,0.27
73,1275,246237,1969896,0.46
161,664,1501,51034,0.11
80,450,624331,18729930,0.44
161,1843,1498,40446,0.28
110,464,84538,760842,0.45
160,1107,2000,120000,0.29
159,1324,1512,36288,0.41
160,947,2002,12012,0.49
97,815,288405,14131845,0.29
159,11,1513,33286,0.14
122,968,213956,2567472,0.16
158,235,1499,7495,0.28
134,166,596399,21470364,0.22
154,1444,138359,4289129,0.3
152,305,987648,27654144,0.33
150,1468,421445,9271790,0.39
137,42,146264,4387920,0.5
159,418,1513,83215,0.11
93,286,451705,8582395,0.32
93,1696,254293,1780051,0.35
155,476,434897,15656292,0.25
158,658,1502,15020,0.15
160,1919,1999,41979,0.42
159,817,1510,30200,0.29
95,1467,885997,47843838,0.17
76,988,83328,2499840,0.17
75,1172,691985,7611835,0.23
21,335,772636,42494980,0.38
22,1084,665906,31963488,0.26
162,1476,1500,13500,0.12
81,1986,551596,3309576,0.26
56,1615,111149,5446301,0.38
162,230,1502,31542,0.17
36,537,576520,16142560,0.38
150,897,54010,1728320,0.39
161,168,1501,42028,0.36
162,1921,1501,36024,0.15
159,1892,1510,39260,0.34
161,344,1506,43674,0.28
21,1744,825767,6606136,0.42
139,1796,864483,47546565,0.21
158,1462,1501,76551,0.28
160,1777,2001,92046,0.33
49,1683,400199,17208557,0.19
90,534,774428,44916824,0.3
159,1225,1509,48288,0.4
161,63,1497,37425,0.12
38,569,439532,26371920,0.15
20,1577,3252,65040,0.13
153,1207,947352,24631152,0.17
34,1374,654894,17027244,0.41
26,301,64410,1352610,0.19
159,1200,1513,87754,0.15
2,5,158384,9027888,0.44
49,487,370157,20358635,0.42
159,250,1512,18144,0.26
158,1288,1496,55352,0.17
106,1982,306704,3680448,0.11
17,290,711706,29179946,0.37
159,1061,1506,31626,0.44
162,515,1502,18024,0.13
43,364,62395,811135,0.12
117,873,252006,5796138,0.38
158,887,1497,89820,0.43
148,962,940877,28226310,0.32
160,1941,1999,101949,0.35
1,1862,641093,26284813,0.38
54,91,652920,35910600,0.46
132,386,206160,5360160,0.28
160,842,2001,60030,0.38
113,1618,459785,5057635,0.46
162,998,1497,10479,0.3
44,1850,664057,37851249,0.14
160,1738,1995,57855,0.49
34,1549,928504,43639688,0.21
160,434,2002,62062,0.45
157,1414,673474,34347174,0.48
124,565,17900,930800,0.45
158,1934,1498,40446,0.41
46,241,259365,10374600,0.13
158,978,1498,70406,0.16
141,1428,528307,31170113,0.32
122,1726,731609,20485052,0.26
162,1440,1497,74850,0.25
52,900,798179,19954475,0.34
96,884,384810,2693670,0.31
11,1168,210584,5264600,0.38
50,1997,522461,26123050,0.38
127,1850,384240,21901680,0.3
81,1172,787462,8662082,0.33
161,4,1500,42000,0.4
160,1329,2000,70000,0.3
151,496,874701,16619319,0.2
80,46,209998,9029914,0.28
113,338,554111,14960997,0.3
159,324,1507,87406,0.1
28,858,424645,3397160,0.31
83,61,364003,10556087,0.35
158,1659,1494,44820,0.38
96,1506,346287,18006924,0.39
159,1935,1512,36288,0.18
128,1654,718122,16516806,0.11
41,1454,175952,5278560,0.45
159,529,1508,42224,0.41
82,1217,656627,19042183,0.34
161,1212,1500,43500,0.27
145,644,27208,544160,0.21
160,1523,1999,13993,0.37
135,1286,375275,3752750,0.37
117,255,691527,15905121,0.24
162,1698,1499,29980,0.13
41,990,478200,13389600,0.14
101,58,435496,16548848,0.49
100,1746,873552,29700768,0.31
127,795,842965,42991215,0.46
161,206,1499,8994,0.32
162,306,1498,62916,0.29
17,999,226377,4301163,0.16
161,16,1501,13509,0.15
160,1737,1993,25909,0.2
134,1891,612949,9194235,0.3
159,1724,1516,15160,0.33
160,514,1999,63968,0.39
15,1322,180314,1262198,0.33
97,1864,512479,11274538,0.17
121,142,445862,10700688,0.14
158,1637,1496,41888,0.43
161,1376,1502,61582,0.47
61,301,759011,15939231,0.42
122,528,569248,5692480,0.12
115,592,804684,20117100,0.42
19,901,820182,10662366,0.24
17,1592,694027,7634297,0.28
161,1392,1500,42000,0.39
4,718,414750,22811250,0.46
100,287,688078,22706574,0.26
3,530,355257,15631308,0.38
106,849,273605,1641630,0.35
28,788,371822,4090042,0.39
161,46,1504,64672,0.45
158,1949,1501,46531,0.24
160,1157,2002,54054,0.23
161,1541,1501,13509,0.39
86,1432,344823,7241283,0.39
158,704,1504,45120,0.18
158,1524,1500,34500,0.49
159,858,1514,12112,0.12
79,1994,345465,15200460,0.5
160,1926,2005,20050,0.19
158,776,1500,43500,0.41
30,750,209500,1257000,0.24
120,230,220520,4630920,0.35
129,1912,119936,4437632,0.36
113,1577,331797,6635940,0.2
80,1142,552612,23762316,0.23
160,358,2000,90000,0.3
33,524,996718,47842464,0.33
162,527,1498,50932,0.3
160,1169,1995,31920,0.37
150,1675,433350,12567150,0.29
160,484,2003,82123,0.13
160,733,2001,14007,0.2
76,1458,159058,4612682,0.27
123,1736,25710,282810,0.2
162,1635,1503,16533,0.4
162,1751,1502,18024,0.21
13,845,169891,7984877,0.34
162,930,1502,28538,0.3
162,1072,1502,73598,0.46
162,1353,1501,31521,0.43
126,921,162798,7163112,0.45
51,55,430745,15506820,0.5
136,1331,594586,17837580,0.44
162,369,1497,13473,0.31
161,534,1501,87058,0.47
14,51,680428,12247704,0.32
70,1880,350097,4551261,0.35
159,400,1512,10584,0.33
129,1071,220928,4418560,0.33
31,1368,275658,3307896,0.47
80,1733,922438,12914132,0.25
159,978,1506,70782,0.18
46,929,275111,11554662,0.25
122,868,425467,13614944,0.25
17,1035,398402,9561648,0.13
24,287,678905,22403865,0.4
61,1693,71586,1646478,0.49
112,73,897546,8077914,0.23
152,1675,246256,7141424,0.33
96,1151,625241,10003856,0.49
8,1861,480882,15869106,0.35
160,142,2003,48072,0.17
137,264,840393,15127074,0.43
147,1698,513869,10277380,0.4
2,528,629566,6295660,0.21
48,1589,147578,6788588,0.13
123,655,467936,11698400,0.19
78,679,122978,6517834,0.17
161,959,1504,51136,0.32
78,939,763221,29002398,0.12
68,1111,398381,6374096,0.27
108,1834,57688,1499888,0.14
51,1564,461774,14314994,0.48
161,362,1500,66000,0.37
160,1290,2002,20020,0.38
161,1201,1507,34661,0.21
63,484,137304,5629464,0.47
161,122,1503,31563,0.42
41,782,370851,21509358,0.21
153,331,977182,27361096,0.25
136,1220,792973,19031352,0.3
160,71,2004,28056,0.3
121,948,191872,10744832,0.46
158,1638,1496,88264,0.27
73,1245,984891,38410749,0.28
159,1066,1518,45540,0.12
3,413,604880,3024400,0.4
113,271,322082,9018296,0.31
82,654,840053,39482491,0.48
160,1083,1999,11994,0.48
111,1334,798030,20748780,0.27
12,1223,479168,25395904,0.24
17,1898,193108,4441484,0.14
18,1552,689758,18623466,0.46
75,582,342605,6166890,0.18
79,1414,460502,23485602,0.15
158,1869,1499,77948,0.14
162,716,1503,87174,0.21
60,1826,312072,7177656,0.45
115,1024,953167,49564684,0.15
17,873,839747,19314181,0.3
161,1771,1502,40554,0.24
153,151,32311,775464,0.41
154,691,65797,1052752,0.3
51,494,137960,5794320,0.2
24,1896,85951,515706,0.46
158,1149,1504,28576,0.43
158,1096,1499,41972,0.15
51,794,226471,7473543,0.39
159,1089,1514,16654,0.47
54,1550,662261,33113050,0.44
162,512,1504,42112,0.18
136,1412,164727,4118175,0.19
102,487,114237,6283035,0.48
81,1669,294966,7374150,0.23
98,1892,542470,14104220,0.15
160,701,1996,37924,0.46
52,1554,488701,4398309,0.33
90,1768,983599,26557173,0.13
161,305,1500,42000,0.15
162,1832,1502,40554,0.19
26,1528,891017,47223901,0.16
157,1380,543142,13578550,0.27
77,365,72518,2465612,0.24
162,173,1499,76449,0.29
39,366,470548,15057536,0.23
100,243,840072,5040432,0.23
34,1358,654234,16355850,0.26
135,858,477026,3816208,0.5
134,1258,424778,3398224,0.44
161,1667,1501,28519,0.13
159,1701,1511,42308,0.25
107,20,408631,8989882,0.37
160,1503,1997,23964,0.48
159,1114,1511,25687,0.2
15,903,516782,20671280,0.15
158,705,1503,31563,0.45
160,1399,1996,49900,0.39
26,178,256712,6417800,0.11
162,246,1498,35952,0.32
159,1074,1512,21168,0.39
159,827,1510,73990,0.33
121,627,963952,20242992,0.4
10,1421,957365,33507775,0.43
149,93,155171,2793078,0.15
160,1038,1999,39980,0.21
160,1574,2000,50000,0.44
29,120,632088,24651432,0.32
156,87,549978,13749450,0.38
159,1998,1508,15080,0.26
158,146,1502,67590,0.47
3,1109,675352,19585208,0.38
61,637,442220,9728840,0.46
86,1809,401416,12845312,0.48
104,1689,744850,22345500,0.13
147,604,578044,31214376,0.47
44,1558,956324,25820748,0.45
162,1887,1497,40419,0.26
87,1523,508441,3559087,0.27
0,1002,379433,22386547,0.29
131,1775,111002,3330060,0.2
158,108,1504,34592,0.32
160,1910,1999,83958,0.24
34,1053,312334,17490704,0.25
160,190,2001,22011,0.23
64,1733,664622,9304708,0.42
86,1990,786603,11012442,0.23
159,1273,1505,75250,0.44
162,1446,1497,89820,0.34
129,1050,135110,3647970,0.31
158,329,1501,46531,0.48
153,1498,510160,26018160,0.22
135,1048,828983,20724575,0.38
59,1583,406299,14626764,0.2
3,477,875292,25383468,0.14
71,224,189353,8710238,0.29
151,587,534900,3209400,0.17
158,1976,1498,8988,0.47
117,1354,828098,14077666,0.29
125,1421,798024,27930840,0.24
152,1064,742927,5200489,0.12
160,1662,1997,71892,0.34
162,1039,1497,40419,0.35
66,63,691499,17287475,0.28
145,599,921476,45152324,0.41
48,1396,383578,17261010,0.23
138,764,49175,1721125,0.41
162,1216,1502,16522,0.29
11,523,568797,11375940,0.49
159,1575,1510,22650,0.13
44,40,473258,4732580,0.45
73,612,402401,11267228,0.34
27,1903,17714,265710,0.38
160,903,1998,79920,0.45
77,15,367510,13597870,0.27
162,1693,1498,34454,0.42
159,562,1504,27072,0.44
2,1376,992517,40693197,0.31
117,548,548139,15896031,0.13
158,431,1498,34454,0.28
154,1638,274023,16167357,0.44
159,826,1510,48320,0.16
120,1295,408921,22081734,0.38
160,14,2002,108108,0.27
17,971,681784,17044600,0.26
151,1996,497327,15417137,0.3
47,1309,549193,10434667,0.32
162,1201,1497,34431,0.45
160,1930,2000,92000,0.12
154,1407,560311,28015550,0.27
142,1109,337838,9797302,0.13
160,460,1998,85914,0.12
160,516,1999,9995,0.14
162,1191,1496,47872,0.22
116,503,944610,34950570,0.41
161,1491,1499,16489,0.11
132,1651,479212,15334784,0.19
122,1770,395894,16231654,0.48
111,1450,455313,13204077,0.22
74,244,337439,19571462,0.44
88,1557,409154,19230238,0.41
3,1504,72916,3062472,0.49
22,671,810292,6482336,0.37
19,426,461019,7376304,0.26
124,1308,528256,23771520,0.21
161,383,1503,63126,0.48
162,1311,1500,16500,0.36
50,341,685596,29480628,0.3
41,1620,209581,4191620,0.23
143,1537,652035,19561050,0.47
162,1320,1495,13455,0.47
134,1915,741989,28937571,0.26
14,147,443766,25294662,0.11
159,1037,1512,49896,0.11
98,1220,498981,11975544,0.49
60,1046,946436,18928720,0.11
50,197,591511,15379286,0.27
139,817,203412,4068240,0.43
21,148,952952,56224168,0.15
12,1772,226789,3628624,0.13
129,1557,309323,14538181,0.23
35,1949,986964,30595884,0.29
68,628,720995,10093930,0.35
61,1887,645402,17425854,0.37
49,213,314901,5983119,0.29
162,1855,1500,27000,0.27
158,1424,1498,13482,0.26
72,269,942432,45236736,0.17
88,888,640330,32656830,0.29
41,1868,854735,25642050,0.18
80,253,760591,22057139,0.5
102,1556,254036,11431620,0.43
138,1182,890829,48995595,0.31
117,410,620130,29146110,0.12
159,946,1511,72528,0.16
159,1084,1510,72480,0.36
162,1983,1505,10535,0.39
62,316,877969,5267814,0.21
75,1980,352727,2821816,0.46
161,834,1503,63126,0.28
53,471,255831,13559043,0.13
149,1562,76267,3126947,0.13
151,1592,490822,5399042,0.21
90,1089,174230,1916530,0.25
94,574,265793,15415994,0.24
33,1567,962656,15402496,0.44
25,398,763448,25193784,0.35
6,503,162314,6005618,0.46
56,686,28166,450656,0.1
79,1452,711539,19923092,0.2
43,1831,377467,18118416,0.24
120,693,510529,13273754,0.37
109,182,875774,44664474,0.33
161,1700,1502,30040,0.24
70,1612,618652,12991692,0.17
158,1284,1498,76398,0.4
148,1782,605471,26640724,0.39
130,1361,817131,4902786,0.18
37,15,751817,27817229,0.38
161,259,1496,85272,0.16
159,313,1512,9072,0.13
134,1280,404137,16973754,0.34
158,1285,1495,38870,0.49
162,1247,1495,14950,0.17
41,1283,813118,27646012,0.4
110,1077,322759,8714493,0.28
158,611,1502,16522,0.23
54,205,449650,6744750,0.15
53,1386,992776,9927760,0.15
2,875,303918,15195900,0.28
5,931,68055,952770,0.38
120,506,73891,665019,0.13
31,1651,254570,8146240,0.5
162,320,1502,28538,0.27
162,1246,1499,86942,0.42
10,834,73892,3103464,0.36
13,1111,189857,3037712,0.11
73,1578,962690,20216490,0.42
54,1764,653964,19618920,0.37
42,1569,497072,14912160,0.24
162,1130,1502,33044,0.27
67,1366,974074,28248146,0.31
92,1301,5699,102582,0.5
158,946,1496,71808,0.27
159,1462,1514,77214,0.27
103,1812,824315,18134930,0.33
81,584,205477,7602649,0.41
162,475,1497,38922,0.18
38,1862,184566,7567206,0.21
121,11,778919,17136218,0.2
162,1480,1503,73647,0.26
93,1992,569441,6833292,0.44
159,1240,1514,52990,0.11
158,1445,1497,26946,0.39
159,446,1505,46655,0.11
132,273,209943,5878404,0.44
9,1358,802583,20064575,0.31
154,374,953367,7626936,0.22
7,1459,688270,19271560,0.19
162,90,1499,31479,0.48
128,1727,580756,5226804,0.41
162,1425,1500,42000,0.26
108,424,964919,7719352,0.49
119,1479,289542,12160764,0.14
123,1076,891707,26751210,0.23
65,1107,274662,16479720,0.12
158,1131,1498,32956,0.19
161,1061,1498,31458,0.2
66,1840,753833,18091992,0.11
158,1125,1500,12000,0.38
125,1309,518319,9848061,0.38
158,1801,1496,20944,0.19
117,994,433646,12575734,0.17
158,586,1496,67320,0.37
8,267,202858,3854302,0.29
10,1607,7352,80872,0.3
61,501,706757,24029738,0.16
158,74,1501,58539,0.42
35,457,797611,20737886,0.4
161,1407,1498,74900,0.39
79,597,246178,5662094,0.29
46,810,294137,4706192,0.43
143,1392,753805,21106540,0.47
162,527,1498,50932,0.44
10,1375,472206,13221768,0.44
33,1523,925900,6481300,0.31
14,1402,88829,3641989,0.37
160,1029,1999,113943,0.14
49,441,472440,2834640,0.24
88,584,473505,17519685,0.42
79,1732,239663,11024498,0.21
27,1808,143869,7625057,0.26
161,388,1502,12016,0.27
160,142,2006,48144,0.25
161,1515,1500,66000,0.29
158,1011,1499,20986,0.26
162,1436,1502,36048,0.24
70,1271,732843,20519604,0.42
26,680,374487,20596785,0.44
159,1695,1509,36216,0.2
113,889,692198,11767366,0.37
70,1599,218900,11163900,0.2
97,1683,744245,32002535,0.24
160,916,1997,59910,0.3
159,1274,1510,16610,0.3
158,1639,1497,76347,0.13
159,226,1509,46779,0.28
8,943,392545,10598715,0.47
159,199,1507,82885,0.24
6,661,392238,21965328,0.36
96,1133,666957,11338269,0.27
161,242,1499,13491,0.24
160,477,1997,57913,0.13
111,767,102942,2676492,0.48
135,246,825610,19814640,0.45
98,100,790028,33971204,0.43
68,1224,428015,18404645,0.35
161,857,1497,11976,0.14
43,999,809969,15389411,0.29
161,516,1502,7510,0.15
161,1504,1498,62916,0.11
30,1583,236689,8520804,0.37
155,222,972821,13619494,0.38
160,1133,2002,34034,0.49
12,537,488760,13685280,0.12
53,828,871790,24410120,0.3
65,1056,439100,26346000,0.46
37,1752,18376,220512,0.26
158,1055,1498,52430,0.28
71,829,936056,7488448,0.29
160,1474,2001,106053,0.21
55,490,560199,19606965,0.12
144,314,576686,10380348,0.42
13,1987,492126,3444882,0.36
158,1376,1504,61664,0.42
33,311,216159,11024109,0.24
41,1313,992694,45663924,0.34
20,54,300949,16552195,0.17
117,1668,299646,12585132,0.17
55,1590,55426,775964,0.22
162,448,1500,55500,0.18
123,1671,890338,31161830,0.2
162,968,1503,18036,0.17
8,769,570898,23406818,0.48
161,32,1503,10521,0.15
3,701,675633,12837027,0.32
158,1294,1503,31563,0.24
